gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,0.428017117070136,1,1,0.7146183948812996,0.548889179840828,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-0.5082147842175256,0,1,-1.342812533759457,-0.7985791787613782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.8338606629262776,1,1,0.6814340250645132,-0.5715863011473864,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,-1.0780950719578415,1,0,-1.508734382843389,-0.9662992546773256,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1.4456604880349857,1,0,-1.3096281639426706,-0.2106807974748503,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0.590840056424512,1,1,0.050930998545571676,0.31618855095220977,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,1.2014260790034217,1,0,1.676965119568105,2.1330096874448548,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,0.9571916699718578,1,1,1.1128308326827363,1.478813579814589,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.6303319887333076,1,0,-1.508734382843389,-0.8754142920736577,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,0.1023712383613841,1,0,0.5155121759805812,0.23452380194601544,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1,0,-1.2409180113122174,1,0,0.48232780616379484,-0.934687093771702,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2816237461508113,0,0,-0.9777844657748066,-0.994838011050458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.631545791263106,1,1,1.2787526817666683,1.2013290563096706,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,0.5094285867473239,1,1,0.8141715043316587,0.8303252234589492,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1.5270719577121736,1,1,0.8473558741484452,1.7281984047367307,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.06045170099299184,1,1,0.44914343634700843,0.05890068580366209,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1.0793088744876398,1,0,-1.3096281639426706,-0.34722777027553003,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,1,0.590840056424512,1,1,0.6482496552477268,0.7539291679370255,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,-0.019745966154397852,1,0,-1.5419187526601754,-0.7410626082247574,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0.22448844287716607,1,0,0.18366847781271725,0.17876346257081824,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,1.0793088744876398,1,1,0.6150652854309404,1.162691970758353,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.22327464034736777,1,1,1.1791995723163091,0.16339643990836233,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,0,1.0386031396490458,1,1,0.9800933534155908,1.452909170183592,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,1.5677776925507676,1,0,1.5442276403009596,2.4956714222788148,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,-0.22327464034736777,1,1,0.7146183948812996,0.043972720931562057,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.3235432835192036,1,1,1.2787526817666683,1.9718754783842458,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,0.631545791263106,1,1,0.18366847781271725,0.5831356874885868,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-0.1825689055087738,1,1,0.5155121759805812,-0.024959352154311634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.5489205190561197,1,0,-1.342812533759457,-0.8060431611974281,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,1.0386031396490458,1,0,0.34959032689664926,0.9282351107083111,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.8350744654560759,1,1,1.1791995723163091,1.2728954761376796,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
0,1,1,1,0.30589991255435406,1,1,0.9800933534155908,0.5879653231825015,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.30589991255435406,1,1,1.3119370515834547,0.7618322081634313,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1.1607203441648277,1,0,-1.3096281639426706,-0.33493415214556527,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,1.3642490183577978,1,1,1.5110432704841732,2.2787768738430083,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,1,0.30589991255435406,0,0,-0.8118626166908747,-0.3235186495963123,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,-0.7117434584104956,1,1,1.1460152024995227,-0.32264053401560056,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.4456604880349857,1,0,-1.3096281639426706,-0.2699535991728946,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,-0.8338606629262776,1,1,0.5155121759805812,-0.5931001328748247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,1,-0.9966836022806536,1,0,-1.508734382843389,-0.9390776716752608,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.30589991255435406,1,0,0.31640595707986285,0.2942356614344156,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1.6084834273893616,1,1,1.245568311949882,2.304681283474005,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
0,0,0,1,-0.9559778674420595,1,1,0.25003721744629004,-0.7243784121912339,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,-0.7117434584104956,1,0,-0.2145439599887195,-0.5909048439230453,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.020959768684196134,1,1,0.6150652854309404,0.20027729429825653,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.22448844287716607,1,1,-1.508734382843389,-0.6782773442038661,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.9164859351332638,1,1,-0.015437741088001118,0.5778669940043162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0,0,1,1,1.3235432835192036,1,1,0.48232780616379484,1.2162570211817707,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,-1.1595065416350294,1,0,-0.3472814392558651,-0.9070264529792813,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0.428017117070136,1,1,1.3783057912170276,0.9796048721799495,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.5896262538947137,0,1,-0.9777844657748066,-0.7436969549668927,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.2816237461508113,1,1,0.9469089835988044,-0.9693726592098167,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.5419187526601754,-1.002301993486508,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,-1.2002122764736234,1,1,0.18366847781271725,-0.9188810133188902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.346605647392948,1,0,-1.4755500130266026,-0.626029467151516,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-0.6710377235719016,1,1,0.7809871345148723,-0.38586485582684776,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.1188008067964355,1,0,0.5155121759805812,-0.8416068422162547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.9571916699718578,1,1,1.3451214214002412,1.5336958036090744,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,1,1,0,-0.1825689055087738,1,0,-1.3096281639426706,-0.6879366155916955,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.8757802002946699,1,0,-1.4755500130266026,-0.5263633487407304,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2816237461508113,1,1,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,0.387311382231542,1,1,1.4446745308506004,1.0033139928591672,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,1.3642490183577978,1,1,1.3451214214002412,1.9947064834827517,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,1,0,-0.9966836022806536,1,1,0.6482496552477268,-0.7410626082247574,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.7524491932490895,1,0,-1.3096281639426706,-0.8468755357005253,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.428017117070136,0,1,-0.5132032883397971,-0.09872106093410005,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1.5270719577121736,0,1,-0.5132032883397971,0.46941971978641306,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,-0.06045170099299184,1,0,0.8141715043316587,0.22925510846174485,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1.6084834273893616,1,1,1.5442276403009596,2.5334303922494206,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,1,0.06166550352279012,1,0,0.08411536836235807,0.016751137929497287,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,-0.5489205190561197,1,0,-1.508734382843389,-0.8591691538304901,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,0.8350744654560759,1,1,1.3783057912170276,1.5227193588501773,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,-1.2002122764736234,0,0,-0.8118626166908747,-0.9698117170001727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.7931549280876836,1,1,0.48232780616379484,-0.5830018036966393,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.3453918448631497,1,0,0.31640595707986285,-0.2585380966236416,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,-1.1595065416350294,1,1,0.7809871345148723,-0.8468755357005253,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.019745966154397852,1,1,0.48232780616379484,0.15988397758551526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.26519417771576004,0,1,-0.8118626166908747,-0.294540835432824,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,1.6084834273893616,1,1,1.4778589006673868,2.396005303868029,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,1.1200146093262338,1,1,1.3451214214002412,1.798008593403316,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-1.1595065416350294,1,1,-1.3096281639426706,-0.9733241793230197,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.6084834273893616,1,0,-1.342812533759457,-0.22999934025050917,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-0.9559778674420595,0,1,-0.5463876581565834,-0.8161414903756135,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.1418631706701798,0,0,-0.8450469865076611,-0.5351445045478481,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.5896262538947137,1,0,-1.3759969035762434,-0.8240445306020193,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,1,1,1.6084834273893616,1,1,0.8141715043316587,1.8208395985018218,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.2409180113122174,1,0,-1.4755500130266026,-0.9917646065179668,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.5677776925507676,1,1,1.4778589006673868,2.438154851742194,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,-0.9966836022806536,1,1,-1.508734382843389,-0.9395167294656167,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,1,1,1.6084834273893616,1,1,0.7809871345148723,1.8107412693236364,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1.5677776925507676,1,1,0.18366847781271725,1.1732293577268942,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,0,0,0.46872285190873,1,1,1.3783057912170276,0.9699456007921201,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,0.590840056424512,1,0,-1.342812533759457,-0.5008979969000892,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-0.22327464034736777,1,1,1.5110432704841732,0.24418307333384487,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-0.5132032883397971,-0.9886912019854757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.5501343215859179,1,0,-1.342812533759457,-0.4987027079483098,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-0.8745663977648716,0,0,-1.0109688355915931,-0.8420459000066106,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0.346605647392948,1,1,1.1460152024995227,0.8597420954127933,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.4863662228735797,1,1,-0.1149908505383603,0.8035426982472403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0,0,-0.7931549280876836,1,1,-1.508734382843389,-0.8991234127528754,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,1,1,0.5094285867473239,1,1,-1.4755500130266026,-0.6211998314576013,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.3453918448631497,1,0,-1.342812533759457,-0.7502828218222309,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,1.3235432835192036,1,0,-1.3096281639426706,-0.2840034484642828,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,-1.2816237461508113,1,1,-0.5132032883397971,-0.9886912019854757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.7536629957788878,1,1,0.3827746967134356,0.7310981628385196,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,-0.8745663977648716,1,0,-1.4755500130266026,-0.9175638399478225,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.1188008067964355,1,1,1.0464620930491635,-0.7854074450507016,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9966836022806536,1,1,-1.508734382843389,-0.9364433249331255,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1.5677776925507676,1,0,0.5155121759805812,1.50427893165523,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,0,0,-0.7117434584104956,1,1,0.9800933534155908,-0.34942305922730943,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,-0.1825689055087738,1,0,-1.4755500130266026,-0.7630154977425516,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.6710377235719016,1,1,0.31640595707986285,-0.5145087884011216,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.8350744654560759,1,0,-0.015437741088001118,0.5225457124194749,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,-0.7524491932490895,1,0,-0.1813595901719331,-0.6677399572353249,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0.6722515261016999,1,0,1.1791995723163091,1.1486421214669646,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1.5677776925507676,0,1,-0.5795720279733698,0.4224405362183335,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,0,1,1,0.5094285867473239,1,0,-1.4755500130266026,-0.6185654847154659,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.8350744654560759,1,1,1.1128308326827363,1.2505035288295296,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.2639803751859618,0,1,-0.679125137423729,-0.49079966772190387,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,1.4049547531963917,1,0,0.7146183948812996,1.572771946950748,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,-1.2409180113122174,1,1,0.6482496552477268,-0.9513712898052256,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-0.6303319887333076,1,1,0.581880915614154,-0.36479008188976536,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-0.7931549280876836,1,1,0.581880915614154,-0.5153869039818334,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,1.5677776925507676,1,0,1.3783057912170276,2.2309195746942168,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1.4456604880349857,1,0,-0.2145439599887195,0.7350496829517225,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-0.9152721326034655,1,1,-1.508734382843389,-0.9140513776249755,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0.346605647392948,1,0,0.44914343634700843,0.3622896189395775,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,1,1,0,-0.06045170099299184,0,1,-0.48001891852301065,-0.31649372495061817,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,-0.8745663977648716,1,1,0.15048410799593087,-0.6975958869795249,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,-1.3096281639426706,-0.9992285889540168,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-0.4268033145403377,1,0,-1.4755500130266026,-0.8205320682791722,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0.9978974048104517,1,1,0.8473558741484452,1.2856281520580002,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
0,0,1,0,-0.8338606629262776,1,1,-0.44683454870622424,-0.7415016660151132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.4049547531963917,1,1,-1.3096281639426706,-0.2242915889758827,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,-0.1418631706701798,0,0,-1.0441532054083793,-0.5671957232438276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,-1.1595065416350294,1,1,-1.4755500130266026,-0.9763975838555109,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.30468611002455576,0,1,-0.5463876581565834,-0.44250331078275673,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1.6084834273893616,0,0,-0.31409706943907867,0.6933391928679136,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,1,1,1.6084834273893616,1,1,0.8141715043316587,1.7892274375961985,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-0.9559778674420595,0,0,-0.8118626166908747,-0.8525832869751517,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.8350744654560759,1,0,0.15048410799593087,0.6081619815388721,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1.4456604880349857,1,1,1.5110432704841732,2.305998456845073,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,0,0,0.9978974048104517,1,1,-0.3804658090726515,0.3223353600171921,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,1,1,-0.7117434584104956,1,1,-1.3096281639426706,-0.8372162643126959,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.38609757970174374,1,1,-1.508734382843389,-0.8121899702624105,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,-0.8338606629262776,1,1,-1.342812533759457,-0.8920984881071813,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.1023712383613841,0,0,-0.3804658090726515,-0.16282349832605902,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,1,0,-0.5489205190561197,1,0,0.8141715043316587,-0.2370242648962033,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.9966836022806536,1,0,0.6482496552477268,-0.7195487764973191,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.8350744654560759,1,0,-1.508734382843389,-0.58080651474486,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.7931549280876836,1,1,-1.4755500130266026,-0.9000015283335872,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2816237461508113,1,1,0.34959032689664926,-0.9772756994362226,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.38609757970174374,1,0,0.6814340250645132,-0.19004508132812378,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.7524491932490895,0,1,-0.6127563977901562,-0.7151581985937603,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.10115743583158582,1,1,-0.31409706943907867,-0.2844425062546387,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-0.9966836022806536,1,1,-1.508734382843389,-0.946102596320955,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.6710377235719016,1,1,0.21685284762950366,-0.4780669918015833,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,1.0386031396490458,1,1,1.1128308326827363,1.5275489945440919,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.0373893371192475,1,1,1.1460152024995227,-0.7147191408034044,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-1.0780950719578415,1,1,1.1128308326827363,-0.7643326711136192,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.5677776925507676,1,0,0.5486965457973676,1.5907733163553393,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,1,-0.679125137423729,-0.990886490937255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
